Ano;Agente TÛxico;Estado;Quantidade
2015;CosmÈtico;RR;15
2015;Prod. quÌmico;RR;6
2015;Metal;RR;0
2015;Drogas de abuso;RR;9
2015;Planta tÛxica;RR;3
2015;Alimento e bebida;RR;66
2015;Outro;RR;10
2015;Ign/Branco;PA;20
2015;Medicamento;PA;59
2015;AgrotÛxico agrÌcola;PA;30
2015;AgrotÛxico domÈstico;PA;20
2015;AgrotÛxico sa˙de p˙blica;PA;2
2015;Raticida;PA;65
2015;Prod. veterin·rio;PA;7
2015;Prod. uso domiciliar;PA;29
2015;CosmÈtico;PA;4
2015;Prod. quÌmico;PA;21
2015;Metal;PA;0
2015;Drogas de abuso;PA;2
2015;Planta tÛxica;PA;8
2015;Alimento e bebida;PA;12
2015;Outro;PA;6
2015;Ign/Branco;AP;2
2015;Medicamento;AP;0
2015;AgrotÛxico agrÌcola;AP;0
2015;AgrotÛxico domÈstico;AP;0
2015;AgrotÛxico sa˙de p˙blica;AP;0
2015;Raticida;AP;7
2015;Prod. veterin·rio;AP;0
2015;Prod. uso domiciliar;AP;0
2015;CosmÈtico;AP;0
2015;Prod. quÌmico;AP;1
2015;Metal;AP;0
2015;Drogas de abuso;AP;0
2015;Planta tÛxica;AP;0
2015;Alimento e bebida;AP;0
2015;Outro;AP;0
2015;Ign/Branco;TO;86
2015;Medicamento;TO;411
2015;AgrotÛxico agrÌcola;TO;145
2015;AgrotÛxico domÈstico;TO;44
2015;AgrotÛxico sa˙de p˙blica;TO;15
2015;Raticida;TO;72
2015;Prod. veterin·rio;TO;40
2015;Prod. uso domiciliar;TO;156
2015;CosmÈtico;TO;35
2015;Prod. quÌmico;TO;41
2015;Metal;TO;3
2015;Drogas de abuso;TO;15
2015;Planta tÛxica;TO;23
2015;Alimento e bebida;TO;84
2015;Outro;TO;52
2015;Ign/Branco;MA;69
2015;Medicamento;MA;140
2015;AgrotÛxico agrÌcola;MA;10
2015;AgrotÛxico domÈstico;MA;13
2015;AgrotÛxico sa˙de p˙blica;MA;1
2015;Raticida;MA;33
2015;Prod. veterin·rio;MA;6
2015;Prod. uso domiciliar;MA;23
2015;CosmÈtico;MA;4
2015;Prod. quÌmico;MA;19
2015;Metal;MA;1
2015;Drogas de abuso;MA;11
2015;Planta tÛxica;MA;2
2015;Alimento e bebida;MA;38
2015;Outro;MA;7
2015;Ign/Branco;PI;153
2015;Medicamento;PI;616
2015;AgrotÛxico agrÌcola;PI;23
2015;AgrotÛxico domÈstico;PI;13
2015;AgrotÛxico sa˙de p˙blica;PI;2
2015;Raticida;PI;48
2015;Prod. veterin·rio;PI;14
2015;Prod. uso domiciliar;PI;80
2015;CosmÈtico;PI;26
2015;Prod. quÌmico;PI;38
2015;Metal;PI;0
2015;Drogas de abuso;PI;17
2015;Planta tÛxica;PI;10
2015;Alimento e bebida;PI;79
2015;Outro;PI;20
2015;Ign/Branco;CE;927
2015;Medicamento;CE;795
2015;AgrotÛxico agrÌcola;CE;266
2015;AgrotÛxico domÈstico;CE;45
2015;AgrotÛxico sa˙de p˙blica;CE;1
2015;Raticida;CE;141
2015;Prod. veterin·rio;CE;28
2015;Prod. uso domiciliar;CE;83
2015;CosmÈtico;CE;29
2015;Prod. quÌmico;CE;55
2015;Metal;CE;2
2015;Drogas de abuso;CE;125
2015;Planta tÛxica;CE;15
2015;Alimento e bebida;CE;355
2015;Outro;CE;41
2015;Ign/Branco;RN;962
2015;Medicamento;RN;335
2015;AgrotÛxico agrÌcola;RN;7
2015;AgrotÛxico domÈstico;RN;12
2015;AgrotÛxico sa˙de p˙blica;RN;0
2015;Raticida;RN;45
2015;Prod. veterin·rio;RN;4
2015;Prod. uso domiciliar;RN;57
2015;CosmÈtico;RN;26
2015;Prod. quÌmico;RN;29
2015;Metal;RN;0
2015;Drogas de abuso;RN;466
2015;Planta tÛxica;RN;6
2015;Alimento e bebida;RN;228
2015;Outro;RN;139
2015;Ign/Branco;PB;440
2015;Medicamento;PB;764
2015;AgrotÛxico agrÌcola;PB;26
2015;AgrotÛxico domÈstico;PB;46
2015;AgrotÛxico sa˙de p˙blica;PB;1
2015;Raticida;PB;149
2015;Prod. veterin·rio;PB;22
2015;Prod. uso domiciliar;PB;118
2015;CosmÈtico;PB;46
2015;Prod. quÌmico;PB;74
2015;Metal;PB;4
2015;Drogas de abuso;PB;201
2015;Planta tÛxica;PB;16
2015;Alimento e bebida;PB;360
2015;Outro;PB;92
2015;Ign/Branco;PE;950
2015;Medicamento;PE;2825
2015;AgrotÛxico agrÌcola;PE;456
2015;AgrotÛxico domÈstico;PE;130
2015;AgrotÛxico sa˙de p˙blica;PE;13
2015;Raticida;PE;305
2015;Prod. veterin·rio;PE;65
2015;Prod. uso domiciliar;PE;498
2015;CosmÈtico;PE;120
2015;Prod. quÌmico;PE;262
2015;Metal;PE;9
2015;Drogas de abuso;PE;791
2015;Planta tÛxica;PE;49
2015;Alimento e bebida;PE;1629
2015;Outro;PE;133
2015;Ign/Branco;AL;568
2015;Medicamento;AL;1047
2015;AgrotÛxico agrÌcola;AL;84
2015;AgrotÛxico domÈstico;AL;15
2015;AgrotÛxico sa˙de p˙blica;AL;1
2015;Raticida;AL;123
2015;Prod. veterin·rio;AL;30
2015;Prod. uso domiciliar;AL;159
2015;CosmÈtico;AL;26
2015;Prod. quÌmico;AL;47
2015;Metal;AL;2
2015;Drogas de abuso;AL;64
2015;Planta tÛxica;AL;28
2015;Alimento e bebida;AL;196
2015;Outro;AL;77
2015;Ign/Branco;SE;43
2015;Medicamento;SE;152
2015;AgrotÛxico agrÌcola;SE;26
2015;AgrotÛxico domÈstico;SE;13
2015;AgrotÛxico sa˙de p˙blica;SE;1
2015;Raticida;SE;68
2015;Prod. veterin·rio;SE;6
2015;Prod. uso domiciliar;SE;41
2015;CosmÈtico;SE;11
2015;Prod. quÌmico;SE;5
2015;Metal;SE;1
2015;Drogas de abuso;SE;68
2015;Planta tÛxica;SE;4
2015;Alimento e bebida;SE;35
2015;Outro;SE;4
2015;Ign/Branco;BA;597
2015;Medicamento;BA;1113
2015;AgrotÛxico agrÌcola;BA;207
2015;AgrotÛxico domÈstico;BA;128
2015;AgrotÛxico sa˙de p˙blica;BA;6
2015;Raticida;BA;333
2015;Prod. veterin·rio;BA;44
2015;Prod. uso domiciliar;BA;235
2015;CosmÈtico;BA;34
2015;Prod. quÌmico;BA;100
2015;Metal;BA;7
2015;Drogas de abuso;BA;126
2015;Planta tÛxica;BA;37
2015;Alimento e bebida;BA;499
2015;Outro;BA;94
2015;Ign/Branco;MG;1111
2015;Medicamento;MG;8383
2015;AgrotÛxico agrÌcola;MG;550
2015;AgrotÛxico domÈstico;MG;189
2015;AgrotÛxico sa˙de p˙blica;MG;30
2015;Raticida;MG;958
2015;Prod. veterin·rio;MG;226
2015;Prod. uso domiciliar;MG;925
2015;CosmÈtico;MG;223
2015;Prod. quÌmico;MG;599
2015;Metal;MG;21
2015;Drogas de abuso;MG;1577
2015;Planta tÛxica;MG;122
2015;Alimento e bebida;MG;1236
2015;Outro;MG;495
2015;Ign/Branco;ES;186
2015;Medicamento;ES;1788
2015;AgrotÛxico agrÌcola;ES;307
2015;AgrotÛxico domÈstico;ES;41
2015;AgrotÛxico sa˙de p˙blica;ES;31
2015;Raticida;ES;119
2015;Prod. veterin·rio;ES;42
2015;Prod. uso domiciliar;ES;241
2015;CosmÈtico;ES;97
2015;Prod. quÌmico;ES;100
2015;Metal;ES;3
2015;Drogas de abuso;ES;321
2015;Planta tÛxica;ES;27
2015;Alimento e bebida;ES;729
2015;Outro;ES;119
2015;Ign/Branco;RJ;340
2015;Medicamento;RJ;853
2015;AgrotÛxico agrÌcola;RJ;69
2015;AgrotÛxico domÈstico;RJ;29
2015;AgrotÛxico sa˙de p˙blica;RJ;3
2015;Raticida;RJ;250
2015;Prod. veterin·rio;RJ;15
2015;Prod. uso domiciliar;RJ;138
2015;CosmÈtico;RJ;16
2015;Prod. quÌmico;RJ;116
2015;Metal;RJ;15
2015;Drogas de abuso;RJ;607
2015;Planta tÛxica;RJ;10
2015;Alimento e bebida;RJ;157
2015;Outro;RJ;70
2015;Ign/Branco;SP;1572
2015;Medicamento;SP;10144
2015;AgrotÛxico agrÌcola;SP;624
2015;AgrotÛxico domÈstico;SP;269
2015;AgrotÛxico sa˙de p˙blica;SP;50
2015;Raticida;SP;1029
2015;Prod. veterin·rio;SP;147
2015;Prod. uso domiciliar;SP;1525
2015;CosmÈtico;SP;205
2015;Prod. quÌmico;SP;763
2015;Metal;SP;45
2015;Drogas de abuso;SP;5003
2015;Planta tÛxica;SP;73
2015;Alimento e bebida;SP;1754
2015;Outro;SP;567
2015;Ign/Branco;PR;316
2015;Medicamento;PR;4757
2015;AgrotÛxico agrÌcola;PR;630
2015;AgrotÛxico domÈstico;PR;207
2015;AgrotÛxico sa˙de p˙blica;PR;48
2015;Raticida;PR;541
2015;Prod. veterin·rio;PR;130
2015;Prod. uso domiciliar;PR;682
2015;CosmÈtico;PR;69
2015;Prod. quÌmico;PR;550
2015;Metal;PR;14
2015;Drogas de abuso;PR;926
2015;Planta tÛxica;PR;84
2015;Alimento e bebida;PR;95
2015;Outro;PR;129
2015;Ign/Branco;SC;342
2015;Medicamento;SC;2783
2015;AgrotÛxico agrÌcola;SC;288
2015;AgrotÛxico domÈstico;SC;136
2015;AgrotÛxico sa˙de p˙blica;SC;9
2015;Raticida;SC;185
2015;Prod. veterin·rio;SC;91
2015;Prod. uso domiciliar;SC;219
2015;CosmÈtico;SC;26
2015;Prod. quÌmico;SC;228
2015;Metal;SC;5
2015;Drogas de abuso;SC;472
2015;Planta tÛxica;SC;32
2015;Alimento e bebida;SC;280
2015;Outro;SC;184
2015;Ign/Branco;RS;242
2015;Medicamento;RS;860
2015;AgrotÛxico agrÌcola;RS;174
2015;AgrotÛxico domÈstico;RS;50
2015;AgrotÛxico sa˙de p˙blica;RS;2
2015;Raticida;RS;44
2015;Prod. veterin·rio;RS;29
2015;Prod. uso domiciliar;RS;67
2015;CosmÈtico;RS;7
2015;Prod. quÌmico;RS;204
2015;Metal;RS;13
2015;Drogas de abuso;RS;72
2015;Planta tÛxica;RS;37
2015;Alimento e bebida;RS;143
2015;Outro;RS;196
2015;Ign/Branco;MS;104
2015;Medicamento;MS;676
2015;AgrotÛxico agrÌcola;MS;68
2015;AgrotÛxico domÈstico;MS;30
2015;AgrotÛxico sa˙de p˙blica;MS;10
2015;Raticida;MS;81
2015;Prod. veterin·rio;MS;52
2015;Prod. uso domiciliar;MS;69
2015;CosmÈtico;MS;14
2015;Prod. quÌmico;MS;42
2015;Metal;MS;1
2015;Drogas de abuso;MS;18
2015;Planta tÛxica;MS;12
2015;Alimento e bebida;MS;36
2015;Outro;MS;45
2015;Ign/Branco;MT;98
2015;Medicamento;MT;261
2015;AgrotÛxico agrÌcola;MT;69
2015;AgrotÛxico domÈstico;MT;42
2015;AgrotÛxico sa˙de p˙blica;MT;7
2015;Raticida;MT;77
2015;Prod. veterin·rio;MT;23
2015;Prod. uso domiciliar;MT;54
2015;CosmÈtico;MT;3
2015;Prod. quÌmico;MT;46
2015;Metal;MT;0
2015;Drogas de abuso;MT;42
2015;Planta tÛxica;MT;5
2015;Alimento e bebida;MT;255
2015;Outro;MT;25
2015;Ign/Branco;GO;316
2015;Medicamento;GO;1140
2015;AgrotÛxico agrÌcola;GO;193
2015;AgrotÛxico domÈstico;GO;81
2015;AgrotÛxico sa˙de p˙blica;GO;10
2015;Raticida;GO;307
2015;Prod. veterin·rio;GO;90
2015;Prod. uso domiciliar;GO;248
2015;CosmÈtico;GO;78
2015;Prod. quÌmico;GO;244
2015;Metal;GO;8
2015;Drogas de abuso;GO;615
2015;Planta tÛxica;GO;54
2015;Alimento e bebida;GO;297
2015;Outro;GO;33
2015;Ign/Branco;DF;358
2015;Medicamento;DF;618
2015;AgrotÛxico agrÌcola;DF;144
2015;AgrotÛxico domÈstico;DF;19
2015;AgrotÛxico sa˙de p˙blica;DF;34
2015;Raticida;DF;114
2015;Prod. veterin·rio;DF;7
2015;Prod. uso domiciliar;DF;88
2015;CosmÈtico;DF;19
2015;Prod. quÌmico;DF;65
2015;Metal;DF;2
2015;Drogas de abuso;DF;272
2015;Planta tÛxica;DF;3
2015;Alimento e bebida;DF;103
2015;Outro;DF;38
2016;Ign/Branco;RO;45
2016;Medicamento;RO;105
2016;AgrotÛxico agrÌcola;RO;106
2016;AgrotÛxico domÈstico;RO;13
2016;AgrotÛxico sa˙de p˙blica;RO;1
2016;Raticida;RO;36
2016;Prod. veterin·rio;RO;13
2016;Prod. uso domiciliar;RO;20
2016;CosmÈtico;RO;1
2016;Prod. quÌmico;RO;20
2016;Metal;RO;0
2016;Drogas de abuso;RO;5
2016;Planta tÛxica;RO;1
2016;Alimento e bebida;RO;27
2016;Outro;RO;8
2016;Ign/Branco;AC;28
2016;Medicamento;AC;52
2016;AgrotÛxico agrÌcola;AC;4
2016;AgrotÛxico domÈstico;AC;2
2016;AgrotÛxico sa˙de p˙blica;AC;1
2016;Raticida;AC;8
2016;Prod. veterin·rio;AC;0
2016;Prod. uso domiciliar;AC;2
2016;CosmÈtico;AC;1
2016;Prod. quÌmico;AC;4
2016;Metal;AC;0
2016;Drogas de abuso;AC;1
2016;Planta tÛxica;AC;0
2016;Alimento e bebida;AC;6
2016;Outro;AC;28
2016;Ign/Branco;AM;94
2016;Medicamento;AM;174
2016;AgrotÛxico agrÌcola;AM;18
2016;AgrotÛxico domÈstico;AM;21
2016;AgrotÛxico sa˙de p˙blica;AM;2
2016;Raticida;AM;22
2016;Prod. veterin·rio;AM;2
2016;Prod. uso domiciliar;AM;55
2016;CosmÈtico;AM;7
2016;Prod. quÌmico;AM;15
2016;Metal;AM;9
2016;Drogas de abuso;AM;506
2016;Planta tÛxica;AM;4
2016;Alimento e bebida;AM;172
2016;Outro;AM;25
2016;Ign/Branco;RR;71
2016;Medicamento;RR;113
2016;AgrotÛxico agrÌcola;RR;12
2016;AgrotÛxico domÈstico;RR;8
2016;AgrotÛxico sa˙de p˙blica;RR;1
2016;Raticida;RR;24
2016;Prod. veterin·rio;RR;4
2016;Prod. uso domiciliar;RR;27
2016;CosmÈtico;RR;5
2016;Prod. quÌmico;RR;7
2016;Metal;RR;103
2016;Drogas de abuso;RR;11
2016;Planta tÛxica;RR;7
2016;Alimento e bebida;RR;64
2016;Outro;RR;30
2016;Ign/Branco;PA;29
2016;Medicamento;PA;88
2016;AgrotÛxico agrÌcola;PA;65
2016;AgrotÛxico domÈstico;PA;19
2016;AgrotÛxico sa˙de p˙blica;PA;2
2016;Raticida;PA;57
2016;Prod. veterin·rio;PA;13
2016;Prod. uso domiciliar;PA;29
2016;CosmÈtico;PA;5
2016;Prod. quÌmico;PA;28
2016;Metal;PA;0
2016;Drogas de abuso;PA;4
2016;Planta tÛxica;PA;8
2016;Alimento e bebida;PA;18
2016;Outro;PA;8
2016;Ign/Branco;AP;3
2016;Medicamento;AP;6
2016;AgrotÛxico agrÌcola;AP;0
2016;AgrotÛxico domÈstico;AP;1
2016;AgrotÛxico sa˙de p˙blica;AP;0
2016;Raticida;AP;5
2016;Prod. veterin·rio;AP;1
2016;Prod. uso domiciliar;AP;2
2016;CosmÈtico;AP;0
2016;Prod. quÌmico;AP;0
2016;Metal;AP;0
2016;Drogas de abuso;AP;0
2016;Planta tÛxica;AP;0
2016;Alimento e bebida;AP;0
2016;Outro;AP;6
2016;Ign/Branco;TO;119
2016;Medicamento;TO;447
2016;AgrotÛxico agrÌcola;TO;117
2016;AgrotÛxico domÈstico;TO;41
2016;AgrotÛxico sa˙de p˙blica;TO;5
2016;Raticida;TO;79
2016;Prod. veterin·rio;TO;47
2016;Prod. uso domiciliar;TO;123
2016;CosmÈtico;TO;25
2016;Prod. quÌmico;TO;62
2016;Metal;TO;0
2016;Drogas de abuso;TO;19
2016;Planta tÛxica;TO;23
2016;Alimento e bebida;TO;171
2016;Outro;TO;66
2016;Ign/Branco;MA;73
2016;Medicamento;MA;217
2016;AgrotÛxico agrÌcola;MA;23
2016;AgrotÛxico domÈstico;MA;14
2016;AgrotÛxico sa˙de p˙blica;MA;8
2016;Raticida;MA;27
2016;Prod. veterin·rio;MA;6
2016;Prod. uso domiciliar;MA;31
2016;CosmÈtico;MA;8
2016;Prod. quÌmico;MA;16
2016;Metal;MA;0
2016;Drogas de abuso;MA;8
2016;Planta tÛxica;MA;1
2016;Alimento e bebida;MA;51
2016;Outro;MA;10
2016;Ign/Branco;PI;108
2016;Medicamento;PI;796
2016;AgrotÛxico agrÌcola;PI;40
2016;AgrotÛxico domÈstico;PI;21
2016;AgrotÛxico sa˙de p˙blica;PI;3
2016;Raticida;PI;67
2016;Prod. veterin·rio;PI;19
2016;Prod. uso domiciliar;PI;108
2016;CosmÈtico;PI;29
2016;Prod. quÌmico;PI;36
2016;Metal;PI;0
2016;Drogas de abuso;PI;54
2016;Planta tÛxica;PI;16
2016;Alimento e bebida;PI;148
2016;Outro;PI;52
2016;Ign/Branco;CE;885
2016;Medicamento;CE;807
2016;AgrotÛxico agrÌcola;CE;147
2016;AgrotÛxico domÈstico;CE;61
2016;AgrotÛxico sa˙de p˙blica;CE;1
2016;Raticida;CE;112
2016;Prod. veterin·rio;CE;39
2016;Prod. uso domiciliar;CE;81
2016;CosmÈtico;CE;24
2016;Prod. quÌmico;CE;63
2016;Metal;CE;1
2016;Drogas de abuso;CE;72
2016;Planta tÛxica;CE;7
2016;Alimento e bebida;CE;198
2016;Outro;CE;41
2016;Ign/Branco;RN;750
2016;Medicamento;RN;372
2016;AgrotÛxico agrÌcola;RN;3
2016;AgrotÛxico domÈstico;RN;13
2016;AgrotÛxico sa˙de p˙blica;RN;1
2016;Raticida;RN;39
2016;Prod. veterin·rio;RN;10
2016;Prod. uso domiciliar;RN;48
2016;CosmÈtico;RN;18
2016;Prod. quÌmico;RN;24
2016;Metal;RN;0
2016;Drogas de abuso;RN;352
2016;Planta tÛxica;RN;7
2016;Alimento e bebida;RN;137
2016;Outro;RN;26
2016;Ign/Branco;PB;285
2016;Medicamento;PB;467
2016;AgrotÛxico agrÌcola;PB;37
2016;AgrotÛxico domÈstico;PB;12
2016;AgrotÛxico sa˙de p˙blica;PB;8
2016;Raticida;PB;47
2016;Prod. veterin·rio;PB;13
2016;Prod. uso domiciliar;PB;89
2016;CosmÈtico;PB;17
2016;Prod. quÌmico;PB;34
2016;Metal;PB;4
2016;Drogas de abuso;PB;52
2016;Planta tÛxica;PB;7
2016;Alimento e bebida;PB;124
2016;Outro;PB;25
2016;Ign/Branco;PE;865
2016;Medicamento;PE;3212
2016;AgrotÛxico agrÌcola;PE;459
2016;AgrotÛxico domÈstico;PE;170
2016;AgrotÛxico sa˙de p˙blica;PE;10
2016;Raticida;PE;261
2016;Prod. veterin·rio;PE;76
2016;Prod. uso domiciliar;PE;577
2016;CosmÈtico;PE;160
2016;Prod. quÌmico;PE;305
2016;Metal;PE;16
2016;Drogas de abuso;PE;815
2016;Planta tÛxica;PE;44
2016;Alimento e bebida;PE;1144
2016;Outro;PE;121
2016;Ign/Branco;AL;833
2016;Medicamento;AL;1009
2016;AgrotÛxico agrÌcola;AL;62
2016;AgrotÛxico domÈstico;AL;32
2016;AgrotÛxico sa˙de p˙blica;AL;7
2016;Raticida;AL;144
2016;Prod. veterin·rio;AL;18
2016;Prod. uso domiciliar;AL;145
2016;CosmÈtico;AL;21
2016;Prod. quÌmico;AL;39
2016;Metal;AL;3
2016;Drogas de abuso;AL;72
2016;Planta tÛxica;AL;24
2016;Alimento e bebida;AL;184
2016;Outro;AL;78
2016;Ign/Branco;SE;165
2016;Medicamento;SE;179
2016;AgrotÛxico agrÌcola;SE;9
2016;AgrotÛxico domÈstico;SE;16
2016;AgrotÛxico sa˙de p˙blica;SE;4
2016;Raticida;SE;72
2016;Prod. veterin·rio;SE;2
2016;Prod. uso domiciliar;SE;46
2016;CosmÈtico;SE;5
2016;Prod. quÌmico;SE;7
2016;Metal;SE;0
2016;Drogas de abuso;SE;49
2016;Planta tÛxica;SE;1
2016;Alimento e bebida;SE;66
2016;Outro;SE;12
2016;Ign/Branco;BA;504
2016;Medicamento;BA;999
2016;AgrotÛxico agrÌcola;BA;169
2016;AgrotÛxico domÈstico;BA;65
2016;AgrotÛxico sa˙de p˙blica;BA;9
2016;Raticida;BA;314
2016;Prod. veterin·rio;BA;47
2016;Prod. uso domiciliar;BA;216
2016;CosmÈtico;BA;46
2016;Prod. quÌmico;BA;112
2016;Metal;BA;5
2016;Drogas de abuso;BA;184
2016;Planta tÛxica;BA;75
2016;Alimento e bebida;BA;421
2016;Outro;BA;115
2016;Ign/Branco;MG;1090
2016;Medicamento;MG;7812
2016;AgrotÛxico agrÌcola;MG;531
2016;AgrotÛxico domÈstico;MG;165
2016;AgrotÛxico sa˙de p˙blica;MG;30
2016;Raticida;MG;876
2016;Prod. veterin·rio;MG;203
2016;Prod. uso domiciliar;MG;793
2016;CosmÈtico;MG;197
2016;Prod. quÌmico;MG;448
2016;Metal;MG;15
2016;Drogas de abuso;MG;1695
2016;Planta tÛxica;MG;111
2016;Alimento e bebida;MG;1173
2016;Outro;MG;455
2016;Ign/Branco;ES;157
2016;Medicamento;ES;2406
2016;AgrotÛxico agrÌcola;ES;363
2016;AgrotÛxico domÈstico;ES;70
2016;AgrotÛxico sa˙de p˙blica;ES;30
2016;Raticida;ES;125
2016;Prod. veterin·rio;ES;57
2016;Prod. uso domiciliar;ES;469
2016;CosmÈtico;ES;169
2016;Prod. quÌmico;ES;155
2016;Metal;ES;5
2016;Drogas de abuso;ES;226
2016;Planta tÛxica;ES;84
2016;Alimento e bebida;ES;488
2016;Outro;ES;118
2016;Ign/Branco;RJ;385
2016;Medicamento;RJ;1293
2016;AgrotÛxico agrÌcola;RJ;45
2016;AgrotÛxico domÈstico;RJ;42
2016;AgrotÛxico sa˙de p˙blica;RJ;4
2016;Raticida;RJ;326
2016;Prod. veterin·rio;RJ;14
2016;Prod. uso domiciliar;RJ;202
2016;CosmÈtico;RJ;40
2016;Prod. quÌmico;RJ;100
2016;Metal;RJ;4
2016;Drogas de abuso;RJ;781
2016;Planta tÛxica;RJ;13
2016;Alimento e bebida;RJ;326
2016;Outro;RJ;92
2016;Ign/Branco;SP;1599
2016;Medicamento;SP;11128
2016;AgrotÛxico agrÌcola;SP;693
2016;AgrotÛxico domÈstico;SP;251
2016;AgrotÛxico sa˙de p˙blica;SP;22
2016;Raticida;SP;934
2016;Prod. veterin·rio;SP;152
2016;Prod. uso domiciliar;SP;1630
2016;CosmÈtico;SP;190
2016;Prod. quÌmico;SP;964
2016;Metal;SP;26
2016;Drogas de abuso;SP;5861
2016;Planta tÛxica;SP;92
2016;Alimento e bebida;SP;2087
2016;Outro;SP;616
2016;Ign/Branco;PR;378
2016;Medicamento;PR;5294
2016;AgrotÛxico agrÌcola;PR;569
2016;AgrotÛxico domÈstico;PR;203
2016;AgrotÛxico sa˙de p˙blica;PR;14
2016;Raticida;PR;473
2016;Prod. veterin·rio;PR;144
2016;Prod. uso domiciliar;PR;723
2016;CosmÈtico;PR;70
2016;Prod. quÌmico;PR;592
2016;Metal;PR;19
2016;Drogas de abuso;PR;917
2016;Planta tÛxica;PR;124
2016;Alimento e bebida;PR;204
2016;Outro;PR;122
2016;Ign/Branco;SC;396
2016;Medicamento;SC;2943
2016;AgrotÛxico agrÌcola;SC;286
2016;AgrotÛxico domÈstico;SC;99
2016;AgrotÛxico sa˙de p˙blica;SC;5
2016;Raticida;SC;171
2016;Prod. veterin·rio;SC;36
2016;Prod. uso domiciliar;SC;218
2016;CosmÈtico;SC;20
2016;Prod. quÌmico;SC;197
2016;Metal;SC;8
2016;Drogas de abuso;SC;404
2016;Planta tÛxica;SC;34
2016;Alimento e bebida;SC;205
2016;Outro;SC;185
2016;Ign/Branco;RS;288
2016;Medicamento;RS;1283
2016;AgrotÛxico agrÌcola;RS;247
2016;AgrotÛxico domÈstico;RS;64
2016;AgrotÛxico sa˙de p˙blica;RS;39
2016;Raticida;RS;71
2016;Prod. veterin·rio;RS;32
2016;Prod. uso domiciliar;RS;111
2016;CosmÈtico;RS;9
2016;Prod. quÌmico;RS;228
2016;Metal;RS;8
2016;Drogas de abuso;RS;102
2016;Planta tÛxica;RS;29
2016;Alimento e bebida;RS;113
2016;Outro;RS;151
2016;Ign/Branco;MS;176
2016;Medicamento;MS;673
2016;AgrotÛxico agrÌcola;MS;54
2016;AgrotÛxico domÈstico;MS;38
2016;AgrotÛxico sa˙de p˙blica;MS;3
2016;Raticida;MS;52
2016;Prod. veterin·rio;MS;43
2016;Prod. uso domiciliar;MS;73
2016;CosmÈtico;MS;7
2016;Prod. quÌmico;MS;41
2016;Metal;MS;0
2016;Drogas de abuso;MS;15
2016;Planta tÛxica;MS;19
2016;Alimento e bebida;MS;44
2016;Outro;MS;47
2016;Ign/Branco;MT;133
2016;Medicamento;MT;239
2016;AgrotÛxico agrÌcola;MT;92
2016;AgrotÛxico domÈstico;MT;43
2016;AgrotÛxico sa˙de p˙blica;MT;6
2016;Raticida;MT;61
2016;Prod. veterin·rio;MT;20
2016;Prod. uso domiciliar;MT;47
2016;CosmÈtico;MT;8
2016;Prod. quÌmico;MT;82
2016;Metal;MT;2
2016;Drogas de abuso;MT;34
2016;Planta tÛxica;MT;6
2016;Alimento e bebida;MT;95
2016;Outro;MT;26
2016;Ign/Branco;GO;293
2016;Medicamento;GO;1287
2016;AgrotÛxico agrÌcola;GO;246
2016;AgrotÛxico domÈstico;GO;95
2016;AgrotÛxico sa˙de p˙blica;GO;6
2016;Raticida;GO;281
2016;Prod. veterin·rio;GO;102
2016;Prod. uso domiciliar;GO;269
2016;CosmÈtico;GO;69
2016;Prod. quÌmico;GO;230
2016;Metal;GO;26
2016;Drogas de abuso;GO;675
2016;Planta tÛxica;GO;49
2016;Alimento e bebida;GO;192
2016;Outro;GO;57
2016;Ign/Branco;DF;427
2016;Medicamento;DF;779
2016;AgrotÛxico agrÌcola;DF;113
2016;AgrotÛxico domÈstico;DF;28
2016;AgrotÛxico sa˙de p˙blica;DF;11
2016;Raticida;DF;91
2016;Prod. veterin·rio;DF;13
2016;Prod. uso domiciliar;DF;102
2016;CosmÈtico;DF;19
2016;Prod. quÌmico;DF;43
2016;Metal;DF;2
2016;Drogas de abuso;DF;90
2016;Planta tÛxica;DF;11
2016;Alimento e bebida;DF;89
2016;Outro;DF;44
2017;Ign/Branco;RO;153
2017;Medicamento;RO;159
2017;AgrotÛxico agrÌcola;RO;138
2017;AgrotÛxico domÈstico;RO;38
2017;AgrotÛxico sa˙de p˙blica;RO;2
2017;Raticida;RO;44
2017;Prod. veterin·rio;RO;11
2017;Prod. uso domiciliar;RO;20
2017;CosmÈtico;RO;8
2017;Prod. quÌmico;RO;18
2017;Metal;RO;1
2017;Drogas de abuso;RO;9
2017;Planta tÛxica;RO;7
2017;Alimento e bebida;RO;47
2017;Outro;RO;18
2017;Ign/Branco;AC;15
2017;Medicamento;AC;120
2017;AgrotÛxico agrÌcola;AC;20
2017;AgrotÛxico domÈstico;AC;9
2017;AgrotÛxico sa˙de p˙blica;AC;0
2017;Raticida;AC;14
2017;Prod. veterin·rio;AC;4
2017;Prod. uso domiciliar;AC;15
2017;CosmÈtico;AC;3
2017;Prod. quÌmico;AC;8
2017;Metal;AC;0
2017;Drogas de abuso;AC;6
2017;Planta tÛxica;AC;1
2017;Alimento e bebida;AC;11
2017;Outro;AC;131
2017;Ign/Branco;AM;150
2017;Medicamento;AM;111
2017;AgrotÛxico agrÌcola;AM;19
2017;AgrotÛxico domÈstico;AM;15
2017;AgrotÛxico sa˙de p˙blica;AM;1
2017;Raticida;AM;25
